timestamp,outside_temperature,wind_speed,solar_radiation
2019-06-27 00:30:07,24.728333333333364,0.0,0.0
2019-06-27 01:00:07,24.78666666666664,0.0,0.0
2019-06-27 01:30:07,24.799999999999972,0.0,0.0
2019-06-27 02:00:07,24.876666666666686,0.0,0.0
2019-06-27 02:30:07,24.90000000000002,0.006666666666666667,0.0
2019-06-27 03:00:07,24.896666666666682,0.006666666666666667,0.0
2019-06-27 03:30:07,24.918333333333337,0.0,0.0
2019-06-27 04:00:07,25.076666666666647,0.013333333333333334,0.0
2019-06-27 04:30:07,25.13000000000001,0.041666666666666664,0.0
2019-06-27 05:00:07,25.121666666666652,0.04833333333333333,0.0
2019-06-27 05:30:07,25.040000000000003,0.0,9.9
2019-06-27 06:00:07,25.02,0.013333333333333334,35.36666666666667
2019-06-27 06:30:07,25.06999999999998,0.035,56.833333333333336
2019-06-27 07:00:07,25.279999999999994,0.07833333333333334,164.68333333333334
2019-06-27 07:30:07,26.07333333333334,0.31833333333333336,324.1
2019-06-27 08:00:07,26.11666666666669,0.36333333333333323,219.08333333333334
2019-06-27 08:30:07,26.75999999999999,0.15833333333333335,568.8833333333333
2019-06-27 09:00:07,27.76000000000001,0.3233333333333333,542.6666666666666
2019-06-27 09:30:07,28.788333333333323,0.6933333333333331,746.1666666666666
2019-06-27 10:00:07,29.741666666666678,0.7933333333333328,770.1833333333333
2019-06-27 10:30:07,30.341666666666686,0.8883333333333329,652.3166666666667
2019-06-27 11:00:07,30.441666666666652,1.1583333333333325,319.78333333333336
2019-06-27 11:30:07,29.904999999999994,0.6566666666666663,599.5833333333334
2019-06-27 12:00:07,30.771666666666704,1.4366666666666672,724.2333333333333
2019-06-27 12:30:07,31.608333333333352,1.0566666666666662,912.05
2019-06-27 13:00:07,31.93,1.2766666666666664,931.95
2019-06-27 13:30:07,31.828333333333326,1.155,527.3
2019-06-27 14:00:07,30.391666666666673,1.001666666666666,309.3666666666667
2019-06-27 14:30:07,29.93166666666666,0.9333333333333326,264.68333333333334
2019-06-27 15:00:07,29.45333333333333,1.0349999999999995,195.11666666666667
2019-06-27 15:30:07,28.943333333333324,1.3299999999999996,173.86666666666667
2019-06-27 16:00:07,28.754999999999978,0.8649999999999995,149.76666666666668
2019-06-27 16:30:07,28.179999999999993,0.9116666666666657,107.68333333333334
2019-06-27 17:00:07,28.021666666666682,1.7299999999999995,81.65
2019-06-27 17:30:07,27.674999999999976,1.5316666666666665,60.21666666666667
2019-06-27 18:00:07,27.608333333333324,1.5966666666666667,57.25
2019-06-27 18:30:07,27.53000000000003,1.9816666666666656,37.05
2019-06-27 19:00:07,27.205,1.786666666666666,5.333333333333333
2019-06-27 19:30:07,27.099999999999977,1.8116666666666668,0.0
2019-06-27 20:00:07,27.053333333333352,1.7649999999999997,0.0
2019-06-27 20:30:07,26.78666666666667,1.724999999999999,0.0
2019-06-27 21:00:07,26.634999999999973,1.363333333333333,0.0
2019-06-27 21:30:07,26.579999999999995,1.2866666666666666,0.0
2019-06-27 22:00:07,26.45500000000003,1.2633333333333334,0.0
2019-06-27 22:30:07,26.400000000000023,1.3449999999999995,0.0
2019-06-27 23:00:06,26.43499999999999,1.3,0.0
2019-06-27 23:30:06,26.301666666666677,1.2266666666666661,0.0
2019-06-28 00:00:06,26.200000000000028,1.5483333333333331,0.0
2019-06-28 00:30:06,26.238333333333337,1.5016666666666663,0.0
2019-06-28 01:00:06,26.228333333333335,1.2233333333333332,0.0
2019-06-28 01:30:06,26.348333333333358,1.7299999999999995,0.0
2019-06-28 02:00:06,26.480000000000004,1.585,0.0
2019-06-28 02:30:06,26.40166666666669,1.5899999999999999,0.0
2019-06-28 03:00:06,26.385,1.4866666666666668,0.0
2019-06-28 03:30:06,26.304999999999982,1.5216666666666663,0.0
2019-06-28 04:00:06,26.411666666666672,1.5233333333333332,0.0
2019-06-28 04:30:06,26.574999999999978,1.3783333333333336,0.0
2019-06-28 05:00:06,26.683333333333362,1.6149999999999998,0.0
2019-06-28 05:30:06,26.799999999999972,2.003333333333333,0.5833333333333334
2019-06-28 06:00:06,26.75833333333333,1.2499999999999998,13.733333333333333
2019-06-28 06:30:06,26.424999999999997,1.316666666666666,39.03333333333333
2019-06-28 07:00:06,26.299999999999972,1.6699999999999997,46.03333333333333
2019-06-28 07:30:06,26.466666666666644,1.7133333333333338,79.16666666666667
2019-06-28 08:00:06,26.693333333333342,1.5916666666666666,88.85
2019-06-28 08:30:06,27.266666666666683,1.1899999999999997,168.58333333333334
2019-06-28 09:00:06,27.873333333333346,1.7433333333333338,171.35
2019-06-28 09:30:06,28.66333333333334,1.1416666666666664,487.3333333333333
2019-06-28 10:00:06,29.45666666666669,1.0749999999999993,286.15
2019-06-28 10:30:06,29.193333333333314,2.291666666666667,291.3
2019-06-28 11:00:06,29.37999999999999,1.2516666666666658,341.25
2019-06-28 11:30:06,30.003333333333323,1.6750000000000005,692.6833333333333
2019-06-28 12:00:06,31.196666666666673,1.6166666666666671,906.3833333333333
2019-06-28 12:30:06,30.69000000000001,1.8016666666666667,554.6166666666667
2019-06-28 13:00:06,30.99,1.5983333333333323,933.1833333333333
2019-06-28 13:30:06,31.685000000000013,1.88,780.5666666666667
2019-06-28 14:00:06,31.479999999999983,1.9599999999999997,838.35
2019-06-28 14:30:06,31.378333333333327,1.696666666666666,629.4333333333333
2019-06-28 15:00:06,31.196666666666637,0.8366666666666661,456.3666666666667
2019-06-28 15:30:06,30.623333333333346,0.8966666666666662,276.21666666666664
2019-06-28 16:00:06,30.141666666666676,1.0283333333333329,275.23333333333335
2019-06-28 16:30:06,29.78166666666667,1.2899999999999998,247.06666666666666
2019-06-28 17:00:06,29.41833333333332,0.9849999999999994,97.96666666666667
2019-06-28 17:30:06,28.615000000000023,1.0149999999999992,42.6
2019-06-28 18:00:06,28.298333333333325,0.9149999999999991,31.0
2019-06-28 18:30:06,28.04000000000003,1.3083333333333331,22.183333333333334
2019-06-28 19:00:06,27.975000000000012,0.7799999999999995,5.966666666666667
2019-06-28 19:30:06,27.633333333333315,1.4933333333333325,0.0
2019-06-28 20:00:06,27.35999999999997,2.0633333333333335,0.0
2019-06-28 20:30:06,27.27166666666666,1.851666666666667,0.0
2019-06-28 21:00:06,27.200000000000028,1.8283333333333331,0.0
2019-06-28 21:30:06,27.173333333333343,1.8533333333333326,0.0
2019-06-28 22:00:06,27.114999999999974,1.8599999999999999,0.0
2019-06-28 22:30:06,27.099999999999977,1.7166666666666666,0.0
2019-06-28 23:00:06,27.099999999999977,1.4099999999999995,0.0
2019-06-28 23:30:06,27.07833333333333,1.5533333333333337,0.0
2019-06-29 23:59:59,27.04833333333331,1.3466666666666662,0.0
2019-06-29 00:29:36,27.02333333333335,1.3766666666666667,0.0
2019-06-29 00:59:36,26.900000000000023,1.1799999999999997,0.0
2019-06-29 01:29:36,26.813333333333315,0.7449999999999996,0.0
2019-06-29 01:59:36,26.666666666666647,1.0499999999999994,0.0
2019-06-29 02:29:36,26.599999999999977,1.3099999999999996,0.0
2019-06-29 02:59:36,26.59499999999998,1.1316666666666662,0.0
2019-06-29 03:29:36,26.428333333333356,1.1883333333333328,0.0
2019-06-29 03:59:36,26.400000000000023,1.285,0.0
2019-06-29 04:29:36,26.400000000000023,1.5433333333333334,0.0
2019-06-29 04:59:36,26.45166666666666,1.5199999999999998,0.0
2019-06-29 05:29:36,26.51666666666666,1.8283333333333331,5.633333333333334
2019-06-29 05:59:36,26.653333333333357,1.3799999999999994,31.866666666666667
2019-06-29 06:29:36,26.949999999999978,1.571666666666667,83.4
2019-06-29 06:59:36,27.293333333333337,1.4533333333333331,72.01666666666667
2019-06-29 07:29:36,27.654999999999998,1.106666666666666,103.65
2019-06-29 07:59:36,27.780000000000026,1.7049999999999998,113.11666666666666
2019-06-29 08:29:36,28.574999999999996,1.833333333333333,446.6666666666667
2019-06-29 08:59:35,29.316666666666652,1.9033333333333333,298.05
2019-06-29 09:29:35,28.553333333333338,1.646666666666667,266.31666666666666
2019-06-29 09:59:35,28.350000000000016,1.3933333333333329,216.06666666666666
2019-06-29 10:29:35,29.508333333333336,2.7349999999999994,721.25
2019-06-29 10:59:35,30.33833333333332,2.524999999999999,582.5166666666667
2019-06-29 11:29:35,30.53833333333333,2.213333333333333,342.98333333333335
2019-06-29 11:59:35,30.128333333333345,2.4916666666666667,288.73333333333335
2019-06-29 12:29:35,29.981666666666662,2.4483333333333333,410.01666666666665
2019-06-29 12:59:35,30.06500000000001,2.0349999999999997,310.26666666666665
2019-06-29 13:29:35,30.10666666666666,2.681666666666667,396.76666666666665
2019-06-29 13:59:35,30.501666666666644,2.3200000000000003,412.6166666666667
2019-06-29 14:29:35,30.7616666666667,2.7516666666666674,532.3333333333334
2019-06-29 14:59:35,31.160000000000007,2.776666666666666,805.85
2019-06-29 15:29:35,31.454999999999995,1.8866666666666665,636.7333333333333
2019-06-29 15:59:35,31.37333333333334,2.2416666666666667,589.9666666666667
2019-06-29 16:29:35,31.34833333333335,2.186666666666667,433.73333333333335
2019-06-29 16:59:35,31.07,2.2216666666666667,352.53333333333336
2019-06-29 17:29:35,30.786666666666644,1.736666666666666,247.23333333333332
2019-06-29 17:59:35,30.23833333333332,1.5650000000000004,148.08333333333334
2019-06-29 18:29:35,29.565000000000012,1.4283333333333332,46.61666666666667
2019-06-29 18:59:35,28.88833333333333,1.508333333333334,8.05
2019-06-29 19:29:35,28.49500000000004,1.8550000000000002,0.0
2019-06-29 19:59:35,28.164999999999978,1.5366666666666655,0.0
2019-06-29 20:29:35,27.92333333333336,2.3249999999999997,0.0
2019-06-29 20:59:35,27.776666666666657,1.8600000000000003,0.0
2019-06-29 21:29:35,27.736666666666693,2.0349999999999993,0.0
2019-06-29 21:59:35,27.700000000000028,1.8683333333333323,0.0
2019-06-29 22:29:35,27.64666666666664,2.2016666666666658,0.0
2019-06-29 22:59:35,27.59999999999998,1.863333333333333,0.0
2019-06-29 23:29:35,27.410000000000025,2.458333333333333,0.0
2019-06-30 00:00:05,27.400000000000023,2.594999999999999,0.0
2019-06-30 00:30:05,27.331666666666635,2.561666666666666,0.0
2019-06-30 01:00:05,27.253333333333345,2.488333333333334,0.0
2019-06-30 01:30:05,27.200000000000028,1.8299999999999996,0.0
2019-06-30 02:00:05,27.200000000000028,1.629999999999999,0.0
2019-06-30 02:30:05,27.133333333333304,1.8066666666666669,0.0
2019-06-30 03:00:05,27.05500000000001,2.361666666666667,0.0
2019-06-30 03:30:05,27.008333333333294,2.073333333333333,0.0
2019-06-30 04:00:05,27.099999999999977,2.243333333333333,0.0
2019-06-30 04:30:05,27.15500000000003,2.7233333333333336,0.0
2019-06-30 05:00:05,27.200000000000028,2.5250000000000004,0.0
2019-06-30 05:30:05,27.231666666666666,2.1216666666666657,3.8333333333333335
2019-06-30 06:00:05,27.299999999999972,2.5416666666666656,26.183333333333334
2019-06-30 06:30:05,27.398333333333344,2.448333333333333,48.45
2019-06-30 07:00:05,27.71833333333332,2.778333333333333,97.7
2019-06-30 07:30:05,27.83333333333334,2.668333333333332,89.01666666666667
