house_ID,timestamp,ups_output_power,pvc_charge_power,rsoc,battery_current
214,2019/3/3 15:00,180.533,1055.2,82.0,0.097
214,2019/3/3 15:15,180.2,1402.4,82.6,5.757
214,2019/3/3 15:30,181.7,1197.6,84.6,0.84
214,2019/3/3 15:45,177.833,1057.2,84.733,-1.287
214,2019/3/3 16:00,197.333,632.1,83.233,-8.572
214,2019/3/3 16:15,200.967,190.233,78.6,-13.654
214,2019/3/3 16:30,179.633,331.5,77.0,-0.471
214,2019/3/3 16:45,81.367,158.6,76.233,-2.134
214,2019/3/3 17:00,7.433,3.633,75.433,-4.198
214,2019/3/3 17:15,29.967,0.4,73.667,-4.884
214,2019/3/3 17:30,3.7,0.0,72.367,-4.486
214,2019/3/3 17:45,10.433,0.033,70.733,-4.6
214,2019/3/3 18:00,17.8,0.0,69.3,-4.742
214,2019/3/3 18:15,7.367,0.0,67.733,-4.363
214,2019/3/3 18:30,14.167,0.0,66.3,-4.737
214,2019/3/3 18:45,14.1,0.0,64.7,-4.655
214,2019/3/3 19:00,91.967,0.0,63.1,-5.808
214,2019/3/3 19:15,191.267,0.0,60.933,-6.985
214,2019/3/3 19:30,223.233,0.0,58.533,-7.47
214,2019/3/3 19:45,251.667,0.0,55.933,-8.34
214,2019/3/3 20:00,328.5,0.0,52.9,-9.88
214,2019/3/3 20:15,233.533,0.0,49.933,-7.843
214,2019/3/3 20:30,250.4,0.0,47.333,-8.257
214,2019/3/3 20:45,312.2,0.0,44.533,-9.593
214,2019/3/3 21:00,154.367,0.0,41.833,-6.468
214,2019/3/3 21:15,164.4,0.0,39.733,-6.411
214,2019/3/3 21:30,158.133,0.0,37.6,-6.321
214,2019/3/3 21:45,154.433,0.0,35.533,-6.439
214,2019/3/3 22:00,155.7,0.0,33.433,-6.187
214,2019/3/3 22:15,148.733,0.0,31.333,-5.561
214,2019/3/3 22:30,173.367,0.0,30.0,-0.516
214,2019/3/3 22:45,172.9,0.0,30.0,-0.515
214,2019/3/3 23:00,185.633,0.0,30.0,-0.51
214,2019/3/3 23:15,120.733,0.0,30.0,-0.501
214,2019/3/3 23:30,174.933,0.0,29.967,-0.503
214,2019/3/3 23:45,225.1,0.0,29.0,-0.509
214,2019/3/4 00:00,394.767,0.0,29.0,-0.51
214,2019/3/4 00:15,437.167,0.0,29.0,-0.51
214,2019/3/4 00:30,447.0,0.0,29.0,-0.51
214,2019/3/4 00:45,394.6,0.0,28.933,-0.511
214,2019/3/4 01:00,346.8,0.0,28.0,-0.51
214,2019/3/4 01:15,369.0,0.0,28.0,-0.511
214,2019/3/4 01:30,368.267,0.0,28.0,-0.511
214,2019/3/4 01:45,366.067,0.0,28.0,-0.512
214,2019/3/4 02:00,359.833,0.0,27.867,-0.516
214,2019/3/4 02:15,372.867,0.0,27.0,-0.519
214,2019/3/4 02:30,352.467,0.0,27.0,-0.516
214,2019/3/4 02:45,350.8,0.0,27.0,-0.512
214,2019/3/4 03:00,372.433,0.0,27.0,-0.512
214,2019/3/4 03:15,362.767,0.0,27.0,-0.511
214,2019/3/4 03:30,355.133,0.0,26.3,-0.511
214,2019/3/4 03:45,373.7,0.0,26.0,-0.512
214,2019/3/4 04:00,359.333,0.0,26.0,-0.511
214,2019/3/4 04:15,358.4,0.0,26.0,-0.511
214,2019/3/4 04:30,348.0,0.0,26.0,-0.513
214,2019/3/4 04:45,359.733,0.0,25.267,-0.511
214,2019/3/4 05:00,361.433,0.0,25.0,-0.511
214,2019/3/4 05:15,348.1,0.0,25.0,-0.512
214,2019/3/4 05:30,359.433,0.0,25.0,-0.512
214,2019/3/4 05:45,371.667,0.0,25.0,-0.511
214,2019/3/4 06:00,218.533,0.0,24.233,-0.517
214,2019/3/4 06:15,15.333,0.0,24.0,-0.518
214,2019/3/4 06:30,0.0,0.0,24.0,-0.511
214,2019/3/4 06:45,47.167,0.0,24.0,-0.507
214,2019/3/4 07:00,41.567,8.4,24.0,-0.329
214,2019/3/4 07:15,18.867,26.5,24.0,0.01
214,2019/3/4 07:30,0.0,132.867,24.0,2.143
214,2019/3/4 07:45,15.333,353.833,25.133,6.117
214,2019/3/4 08:00,18.667,1130.433,29.967,20.149
214,2019/3/4 08:15,7.4,416.367,33.833,7.189
214,2019/3/4 08:30,0.0,1135.7,36.867,17.102
214,2019/3/4 08:45,31.733,967.767,43.133,12.688
214,2019/3/4 09:00,13.233,727.233,45.867,8.933
214,2019/3/4 09:15,11.4,1478.867,50.6,22.29
214,2019/3/4 09:30,89.1,1270.167,57.567,17.617
214,2019/3/4 09:45,43.933,1649.0,64.167,24.545
214,2019/3/4 10:00,9.633,1629.9,72.0,24.896
214,2019/3/4 10:15,58.667,1797.767,79.267,18.134
214,2019/3/4 10:30,168.267,1696.667,83.433,10.634
214,2019/3/4 10:45,157.633,1634.9,87.033,9.484
214,2019/3/4 11:00,170.267,1279.0,88.4,3.343
214,2019/3/4 11:15,141.8,1639.2,90.933,9.939
214,2019/3/4 11:30,150.633,1672.067,94.8,10.689
214,2019/3/4 11:45,161.9,1600.833,97.933,8.705
214,2019/3/4 12:00,167.633,1129.267,99.0,0.892
214,2019/3/4 12:15,177.833,1120.8,99.367,-0.186
214,2019/3/4 12:30,160.9,654.833,100.0,0.115
214,2019/3/4 12:45,135.567,539.4,100.0,0.163
214,2019/3/4 13:00,42.233,279.2,100.0,0.0
214,2019/3/4 13:15,22.367,307.3,100.0,0.222
214,2019/3/4 13:30,15.933,255.767,100.0,0.0
214,2019/3/4 13:45,20.933,308.8,100.0,0.299
214,2019/3/4 14:00,7.8,254.1,100.0,0.0
214,2019/3/4 14:15,93.5,288.033,100.0,0.0
214,2019/3/4 14:30,26.767,278.733,100.0,0.309
214,2019/3/4 14:45,34.467,266.4,100.0,0.0
214,2019/3/4 15:00,33.667,301.2,100.0,0.788
214,2019/3/4 15:15,9.533,221.033,100.0,0.0
214,2019/3/4 15:30,0.0,244.833,100.0,0.0
214,2019/3/4 15:45,42.8,314.167,100.0,0.677
214,2019/3/4 16:00,7.433,250.6,100.0,0.0
214,2019/3/4 16:15,28.367,287.0,100.0,0.396
214,2019/3/4 16:30,27.8,261.7,100.0,-0.044
214,2019/3/4 16:45,29.767,391.267,98.733,-6.738
214,2019/3/4 17:00,38.6,316.867,97.0,-1.274
214,2019/3/4 17:15,215.867,312.667,94.3,-15.663
214,2019/3/4 17:30,21.167,276.5,91.033,-1.453
214,2019/3/4 17:45,36.0,112.467,90.933,-2.882
214,2019/3/4 18:00,38.0,11.367,89.2,-11.22
214,2019/3/4 18:15,23.067,0.1,83.8,-18.517
214,2019/3/4 18:30,7.367,0.0,78.2,-13.382
214,2019/3/4 18:45,20.7,0.0,75.767,-4.843
214,2019/3/4 19:00,14.3,0.0,74.333,-4.73
214,2019/3/4 19:15,0.0,0.0,72.667,-4.442
214,2019/3/4 19:30,24.9,0.0,71.3,-4.878
214,2019/3/4 19:45,3.733,0.0,69.6,-4.546
214,2019/3/4 20:00,10.267,0.0,68.2,-4.595
214,2019/3/4 20:15,9.467,0.0,66.6,-4.435
214,2019/3/4 20:30,9.467,0.0,65.3,-4.287
214,2019/3/4 20:45,7.633,0.0,63.667,-4.74
214,2019/3/4 21:00,29.067,0.0,62.1,-5.019
214,2019/3/4 21:15,0.0,0.0,60.5,-4.285
214,2019/3/4 21:30,13.533,0.0,59.233,-3.991
214,2019/3/4 21:45,20.667,0.0,57.6,-4.797
214,2019/3/4 22:00,0.0,0.0,56.2,-4.24
214,2019/3/4 22:15,23.0,0.0,54.6,-4.718
214,2019/3/4 22:30,40.667,0.0,53.033,-5.109
214,2019/3/4 22:45,9.567,0.0,51.467,-4.665
214,2019/3/4 23:00,112.033,0.0,49.867,-5.739
214,2019/3/4 23:15,229.2,0.0,47.567,-7.72
214,2019/3/4 23:30,233.667,0.0,44.967,-7.856
214,2019/3/4 23:45,269.1,0.0,42.467,-8.715
214,2019/3/5 00:00,297.4,0.0,39.367,-9.191
214,2019/3/5 00:15,289.867,0.0,36.367,-9.217
214,2019/3/5 00:30,249.733,0.0,33.5,-8.565
214,2019/3/5 00:45,136.533,0.0,31.133,-5.016
214,2019/3/5 01:00,145.767,0.0,30.0,-0.515
214,2019/3/5 01:15,124.4,0.0,30.0,-0.513
214,2019/3/5 01:30,149.833,0.0,30.0,-0.513
214,2019/3/5 01:45,188.467,0.0,30.0,-0.518
214,2019/3/5 02:00,210.2,0.0,30.0,-0.503
214,2019/3/5 02:15,150.2,0.0,29.2,-0.502
214,2019/3/5 02:30,127.867,0.0,29.0,-0.5
214,2019/3/5 02:45,36.6,0.0,29.0,-0.502
214,2019/3/5 03:00,19.467,0.0,29.0,-0.504
214,2019/3/5 03:15,0.0,0.0,29.0,-0.511
214,2019/3/5 03:30,34.633,0.0,28.167,-0.511
214,2019/3/5 03:45,0.0,0.0,28.0,-0.51
214,2019/3/5 04:00,15.433,0.0,28.0,-0.51
214,2019/3/5 04:15,15.167,0.0,28.0,-0.511
214,2019/3/5 04:30,11.4,0.0,28.0,-0.51
214,2019/3/5 04:45,19.033,0.0,27.133,-0.51
214,2019/3/5 05:00,12.067,0.0,27.0,-0.511
214,2019/3/5 05:15,14.833,0.0,27.0,-0.511
214,2019/3/5 05:30,0.0,0.0,27.0,-0.51
214,2019/3/5 05:45,27.7,0.0,27.0,-0.51
214,2019/3/5 06:00,11.233,0.0,26.633,-0.51
214,2019/3/5 06:15,7.533,0.0,26.0,-0.513
214,2019/3/5 06:30,24.633,0.0,26.0,-0.511
214,2019/3/5 06:45,11.167,0.033,26.0,-0.495
214,2019/3/5 07:00,17.833,6.2,26.0,-0.347
214,2019/3/5 07:15,11.6,51.533,26.0,0.39
214,2019/3/5 07:30,19.0,233.067,26.367,3.858
214,2019/3/5 07:45,3.933,299.333,27.7,5.076
214,2019/3/5 08:00,35.1,708.6,30.2,12.566
214,2019/3/5 08:15,3.9,1652.367,36.933,26.659
214,2019/3/5 08:30,20.667,885.8,43.8,11.354
214,2019/3/5 08:45,24.7,849.267,46.4,11.173
214,2019/3/5 09:00,7.533,1424.333,51.767,21.482
214,2019/3/5 09:15,33.233,1739.9,59.333,26.335
214,2019/3/5 09:30,0.0,1894.833,68.6,29.365
214,2019/3/5 09:45,18.3,1900.367,77.6,23.191
214,2019/3/5 10:00,137.1,1608.633,82.333,11.242
214,2019/3/5 10:15,164.3,1703.633,85.5,11.332
214,2019/3/5 10:30,140.833,1902.5,90.267,14.848
214,2019/3/5 10:45,203.833,1906.5,95.067,14.119
214,2019/3/5 11:00,171.367,1509.0,98.767,7.075
214,2019/3/5 11:15,167.633,952.767,100.0,0.63
214,2019/3/5 11:30,153.5,852.467,100.0,0.4
214,2019/3/5 11:45,159.6,336.733,100.0,0.0
214,2019/3/5 12:00,44.433,269.567,100.0,0.0
214,2019/3/5 12:15,0.0,258.867,100.0,0.567
214,2019/3/5 12:30,48.367,262.167,100.0,0.0
214,2019/3/5 12:45,70.367,326.667,100.0,0.618
214,2019/3/5 13:00,46.333,278.867,100.0,0.0
214,2019/3/5 13:15,48.2,288.3,100.0,0.0
214,2019/3/5 13:30,45.467,303.6,100.0,0.519
214,2019/3/5 13:45,139.033,307.067,100.0,0.0
214,2019/3/5 14:00,83.9,316.767,100.0,0.244
214,2019/3/5 14:15,68.633,285.5,100.0,0.0
214,2019/3/5 14:30,70.067,276.933,100.0,0.0
214,2019/3/5 14:45,38.6,333.133,100.0,0.697
214,2019/3/5 15:00,29.2,269.667,100.0,0.0
214,2019/3/5 15:15,21.733,262.1,100.0,0.0
214,2019/3/5 15:30,15.733,290.867,100.0,0.497
214,2019/3/5 15:45,21.933,262.467,100.0,0.0
214,2019/3/5 16:00,11.267,287.6,100.0,0.589
214,2019/3/5 16:15,21.133,258.133,100.0,0.0
214,2019/3/5 16:30,0.0,233.1,100.0,0.0
214,2019/3/5 16:45,49.433,304.033,100.0,0.452
214,2019/3/5 17:00,202.533,477.767,98.267,-7.667
214,2019/3/5 17:15,159.167,376.3,97.0,0.633
214,2019/3/5 17:30,32.867,204.133,97.0,-1.057
214,2019/3/5 17:45,30.3,148.233,95.5,-11.484
214,2019/3/5 18:00,86.8,133.833,90.667,-16.298
214,2019/3/5 18:15,172.1,3.133,85.433,-11.754
214,2019/3/5 18:30,3.667,0.0,81.833,-15.989
214,2019/3/5 18:45,32.267,0.0,76.367,-12.453
214,2019/3/5 19:00,3.833,0.0,74.3,-4.553
214,2019/3/5 19:15,11.7,0.0,72.633,-4.69
214,2019/3/5 19:30,14.2,0.0,71.1,-4.825
214,2019/3/5 19:45,14.033,0.0,69.533,-4.682
214,2019/3/5 20:00,3.633,0.0,68.0,-4.329
214,2019/3/5 20:15,10.667,0.0,66.533,-4.269
214,2019/3/5 20:30,8.233,0.0,65.033,-4.793
214,2019/3/5 20:45,25.567,0.0,63.4,-5.325
214,2019/3/5 21:00,3.9,0.0,61.733,-4.263
214,2019/3/5 21:15,129.867,0.0,60.233,-6.125
214,2019/3/5 21:30,287.833,0.0,57.633,-9.002
214,2019/3/5 21:45,250.967,0.0,54.867,-8.259
214,2019/3/5 22:00,245.567,0.0,52.133,-8.078
214,2019/3/5 22:15,257.367,0.0,49.533,-8.195
214,2019/3/5 22:30,237.167,0.0,46.9,-8.05
214,2019/3/5 22:45,185.767,0.0,44.567,-6.861
214,2019/3/5 23:00,379.1,0.0,41.167,-11.896
214,2019/3/5 23:15,20.067,0.0,38.733,-4.82
214,2019/3/5 23:30,18.5,0.0,37.2,-4.903
214,2019/3/5 23:45,9.733,0.0,35.6,-4.36
214,2019/3/6 00:00,10.533,0.0,34.367,-4.383
214,2019/3/6 00:15,0.0,0.0,32.7,-4.46
214,2019/3/6 00:30,26.5,0.0,31.267,-4.571
214,2019/3/6 00:45,11.8,0.0,30.0,-0.513
214,2019/3/6 01:00,35.4,0.0,30.0,-0.518
214,2019/3/6 01:15,22.667,0.0,30.0,-0.508
214,2019/3/6 01:30,10.433,0.0,30.0,-0.502
214,2019/3/6 01:45,15.733,0.0,30.0,-0.503
214,2019/3/6 02:00,21.7,0.0,29.367,-0.503
214,2019/3/6 02:15,15.367,0.0,29.0,-0.51
214,2019/3/6 02:30,12.967,0.0,29.0,-0.512
214,2019/3/6 02:45,15.667,0.0,29.0,-0.511
214,2019/3/6 03:00,16.467,0.0,29.0,-0.512
214,2019/3/6 03:15,0.0,0.0,28.333,-0.511
214,2019/3/6 03:30,41.467,0.0,28.0,-0.511
214,2019/3/6 03:45,11.4,0.0,28.0,-0.51
214,2019/3/6 04:00,11.333,0.0,28.0,-0.511
214,2019/3/6 04:15,34.833,0.0,28.0,-0.511
214,2019/3/6 04:30,11.567,0.0,27.3,-0.512
214,2019/3/6 04:45,10.367,0.0,27.0,-0.51
214,2019/3/6 05:00,14.1,0.0,27.0,-0.511
214,2019/3/6 05:15,18.967,0.0,27.0,-0.512
214,2019/3/6 05:30,7.7,0.0,27.0,-0.511
214,2019/3/6 05:45,36.933,0.0,26.767,-0.51
214,2019/3/6 06:00,3.867,0.0,26.0,-0.512
214,2019/3/6 06:15,7.667,0.0,26.0,-0.511
214,2019/3/6 06:30,21.9,0.0,26.0,-0.513
214,2019/3/6 06:45,7.733,0.0,26.0,-0.515
214,2019/3/6 07:00,19.233,0.0,25.667,-0.503
214,2019/3/6 07:15,26.833,0.0,25.0,-0.51
214,2019/3/6 07:30,19.767,0.0,25.0,-0.495
214,2019/3/6 07:45,29.733,0.067,25.0,-0.481
214,2019/3/6 08:00,34.0,3.933,25.0,-0.481
214,2019/3/6 08:15,21.5,6.167,24.933,-0.444
214,2019/3/6 08:30,7.6,17.867,24.0,-0.151
214,2019/3/6 08:45,30.933,208.667,24.867,3.403
214,2019/3/6 09:00,8.267,157.267,26.0,2.399
214,2019/3/6 09:15,22.967,357.9,27.167,6.14
214,2019/3/6 09:30,11.167,822.4,30.467,14.638
214,2019/3/6 09:45,26.4,908.7,35.333,14.122
214,2019/3/6 10:00,15.867,987.1,39.433,13.147
214,2019/3/6 10:15,36.233,1381.667,45.067,20.058
214,2019/3/6 10:30,22.667,1327.3,51.067,19.207
214,2019/3/6 10:45,11.533,1038.5,56.467,14.293
214,2019/3/6 11:00,30.767,841.167,60.533,10.502
214,2019/3/6 11:15,0.0,799.8,64.133,10.132
214,2019/3/6 11:30,20.2,710.467,67.4,8.624
214,2019/3/6 11:45,10.867,782.967,69.767,9.947
214,2019/3/6 12:00,22.833,1132.833,74.167,16.037
214,2019/3/6 12:15,50.6,703.767,77.2,-0.159
214,2019/3/6 12:30,180.233,917.233,77.333,3.151
214,2019/3/6 12:45,152.733,943.867,77.7,-1.061
214,2019/3/6 13:00,162.433,842.967,77.733,0.23
214,2019/3/6 13:15,107.033,449.433,77.267,0.589
214,2019/3/6 13:30,17.333,541.667,76.5,-1.269
214,2019/3/6 13:45,26.5,344.8,77.0,1.387
214,2019/3/6 14:00,45.133,461.467,77.233,-2.884
214,2019/3/6 14:15,149.233,448.933,76.0,-0.984
214,2019/3/6 14:30,60.567,792.533,77.3,3.955
214,2019/3/6 14:45,71.3,1004.8,77.567,0.821
214,2019/3/6 15:00,168.067,1487.0,78.533,7.134
214,2019/3/6 15:15,258.533,1292.167,80.1,1.761
214,2019/3/6 15:30,181.0,1434.433,81.5,5.402
214,2019/3/6 15:45,181.9,704.967,81.233,-7.721
214,2019/3/6 16:00,180.633,551.767,78.067,-10.945
214,2019/3/6 16:15,157.133,492.033,76.0,-0.312
214,2019/3/6 16:30,11.4,563.2,77.133,1.88
214,2019/3/6 16:45,28.767,302.433,76.1,-4.793
214,2019/3/6 17:00,14.2,150.9,75.0,-1.891
214,2019/3/6 17:15,0.0,142.367,74.5,-1.761
214,2019/3/6 17:30,22.067,12.733,73.467,-4.652
214,2019/3/6 17:45,3.667,7.8,71.933,-4.47
214,2019/3/6 18:00,79.9,0.033,70.5,-5.261
214,2019/3/6 18:15,205.3,0.0,68.3,-7.25
214,2019/3/6 18:30,247.233,0.0,65.733,-8.258
214,2019/3/6 18:45,235.867,0.0,63.1,-7.882
214,2019/3/6 19:00,245.0,0.0,60.433,-8.121
214,2019/3/6 19:15,193.033,0.0,58.033,-6.981
214,2019/3/6 19:30,221.633,0.0,55.7,-7.467
214,2019/3/6 19:45,210.867,0.0,53.2,-7.424
214,2019/3/6 20:00,193.9,0.0,50.833,-7.069
214,2019/3/6 20:15,186.833,0.0,48.567,-6.772
214,2019/3/6 20:30,141.767,0.0,46.433,-5.906
214,2019/3/6 20:45,131.3,0.0,44.5,-6.008
214,2019/3/6 21:00,58.667,0.0,42.5,-5.452
214,2019/3/6 21:15,116.767,0.0,40.733,-5.905
214,2019/3/6 21:30,138.533,0.0,38.733,-5.957
214,2019/3/6 21:45,163.467,0.0,36.7,-6.419
214,2019/3/6 22:00,134.433,0.0,34.7,-5.867
214,2019/3/6 22:15,106.8,0.0,32.833,-5.866
214,2019/3/6 22:30,63.933,0.0,30.933,-4.437
214,2019/3/6 22:45,142.8,0.0,30.0,-0.518
214,2019/3/6 23:00,126.033,0.0,30.0,-0.507
214,2019/3/6 23:15,156.933,0.0,30.0,-0.504
214,2019/3/6 23:30,154.4,0.0,30.0,-0.51
214,2019/3/6 23:45,148.433,0.0,30.0,-0.511
214,2019/3/13 00:00,0.0,0.0,45.367,-3.995
214,2019/3/13 00:15,0.0,0.0,43.9,-4.471
214,2019/3/13 00:30,27.733,0.0,42.333,-4.509
214,2019/3/13 00:45,15.1,0.0,40.9,-4.513
214,2019/3/13 01:00,39.9,0.0,39.4,-5.15
214,2019/3/13 01:15,26.667,0.0,37.633,-4.858
214,2019/3/13 01:30,0.0,0.0,36.233,-4.235
214,2019/3/13 01:45,19.167,0.0,34.633,-4.66
214,2019/3/13 02:00,10.433,0.0,33.333,-4.741
214,2019/3/13 02:15,10.033,0.0,31.667,-4.434
214,2019/3/13 02:30,11.867,0.0,30.3,-1.675
214,2019/3/13 02:45,12.433,0.0,30.0,-0.51
214,2019/3/13 03:00,26.367,0.0,30.0,-0.511
214,2019/3/13 03:15,7.9,0.0,30.0,-0.504
214,2019/3/13 03:30,52.767,0.0,30.0,-0.5
214,2019/3/13 03:45,79.333,0.0,29.733,-0.503
214,2019/3/13 04:00,0.0,0.0,29.0,-0.51
214,2019/3/13 04:15,38.233,0.0,29.0,-0.511
214,2019/3/13 04:30,17.9,0.0,29.0,-0.511
214,2019/3/13 04:45,0.0,0.0,29.0,-0.511
214,2019/3/13 05:00,28.533,0.0,28.7,-0.51
214,2019/3/13 05:15,3.933,0.0,28.0,-0.511
214,2019/3/13 05:30,15.2,0.0,28.0,-0.511
214,2019/3/13 05:45,26.8,0.0,28.0,-0.511
214,2019/3/13 06:00,3.733,0.0,28.0,-0.512
214,2019/3/13 06:15,34.267,0.0,27.633,-0.513
214,2019/3/13 06:30,0.0,0.0,27.0,-0.493
214,2019/3/13 06:45,11.233,17.467,27.0,-0.194
214,2019/3/13 07:00,22.967,195.433,27.467,3.141
214,2019/3/13 07:15,15.367,458.733,29.3,8.045
214,2019/3/13 07:30,29.033,752.5,32.767,13.415
214,2019/3/13 07:45,7.3,1084.433,37.433,15.784
214,2019/3/13 08:00,13.167,1369.633,43.333,20.703
214,2019/3/13 08:15,20.333,1662.767,50.7,25.467
214,2019/3/13 08:30,19.167,1868.333,59.467,28.702
214,2019/3/13 08:45,9.4,1897.133,68.933,29.538
214,2019/3/13 09:00,10.467,1901.533,77.9,22.243
214,2019/3/13 09:15,111.867,1896.8,83.633,15.696
214,2019/3/13 09:30,164.633,1899.933,88.6,14.374
214,2019/3/13 09:45,151.367,1905.667,93.333,15.066
214,2019/3/13 10:00,154.867,1687.967,97.967,10.566
214,2019/3/13 10:15,164.3,1142.067,99.767,0.408
214,2019/3/13 10:30,164.167,1046.933,100.0,0.0
214,2019/3/13 10:45,188.333,1128.167,100.0,0.238
214,2019/3/13 11:00,191.7,929.533,100.0,0.0
214,2019/3/13 11:15,75.9,323.7,100.0,0.726
214,2019/3/13 11:30,42.8,263.633,100.0,0.0
214,2019/3/13 11:45,166.6,375.267,100.0,0.658
214,2019/3/13 12:00,208.4,385.433,100.0,0.0
214,2019/3/13 12:15,107.933,310.933,100.0,0.0
214,2019/3/13 12:30,33.767,277.833,100.0,0.369
214,2019/3/13 12:45,23.133,244.233,100.0,0.0
214,2019/3/13 13:00,75.433,284.0,100.0,0.0
214,2019/3/13 13:15,127.133,358.133,100.0,0.723
214,2019/3/13 13:30,178.3,349.8,100.0,0.0
214,2019/3/13 13:45,79.467,316.467,100.0,0.869
214,2019/3/13 14:00,10.867,239.833,100.0,0.0
214,2019/3/13 14:15,15.867,251.433,100.0,0.0
214,2019/3/13 14:30,30.4,274.867,100.0,0.199
214,2019/3/13 14:45,18.3,240.6,100.0,0.0
214,2019/3/13 15:00,9.733,211.133,100.0,0.0
214,2019/3/13 15:15,21.567,263.867,100.0,0.368
214,2019/3/13 15:30,0.0,235.667,100.0,0.0
214,2019/3/13 15:45,31.2,278.067,100.0,0.522
214,2019/3/13 16:00,38.733,271.167,100.0,0.0
214,2019/3/13 16:15,25.967,261.533,100.0,0.0
214,2019/3/13 16:30,23.033,308.167,100.0,0.639
214,2019/3/13 16:45,3.8,250.0,100.0,0.0
214,2019/3/13 17:00,25.733,277.733,100.0,0.586
214,2019/3/13 17:15,18.067,215.633,100.0,-0.248
214,2019/3/13 17:30,138.833,311.567,100.0,-0.407
214,2019/3/13 17:45,107.833,196.467,99.133,-2.04
214,2019/3/13 18:00,65.133,54.167,97.1,-11.994
214,2019/3/13 18:15,34.733,3.1,91.7,-17.316
214,2019/3/13 18:30,15.767,0.0,86.0,-17.732
214,2019/3/13 18:45,37.4,0.0,80.267,-17.25
214,2019/3/13 19:00,3.833,0.0,76.567,-4.586
214,2019/3/13 19:15,21.7,0.0,75.067,-4.838
214,2019/3/13 19:30,22.7,0.0,73.5,-4.646
214,2019/3/13 19:45,11.033,0.0,72.0,-4.485
214,2019/3/13 20:00,36.567,0.0,70.5,-5.107
214,2019/3/13 20:15,0.0,0.0,68.9,-4.527
214,2019/3/13 20:30,13.833,0.0,67.467,-4.782
214,2019/3/13 20:45,0.0,0.0,65.833,-4.07
214,2019/3/13 21:00,21.167,0.0,64.567,-4.499
214,2019/3/13 21:15,26.7,0.0,63.0,-4.677
214,2019/3/13 21:30,3.9,0.0,61.533,-4.597
214,2019/3/13 21:45,14.433,0.0,59.9,-4.801
214,2019/3/13 22:00,21.133,0.0,58.467,-4.891
214,2019/3/13 22:15,14.033,0.0,56.733,-4.573
214,2019/3/13 22:30,10.667,0.0,55.5,-4.114
214,2019/3/13 22:45,27.567,0.0,53.933,-4.84
214,2019/3/13 23:00,16.933,0.0,52.5,-4.507
214,2019/3/13 23:15,25.0,0.0,50.933,-4.919
214,2019/3/13 23:30,21.833,0.0,49.433,-4.678
214,2019/3/13 23:46,3.667,0.0,47.667,-4.489
214,2019/3/14 00:00,29.2,0.0,46.4,-4.768
214,2019/3/14 00:15,0.0,0.0,44.933,-4.124
214,2019/3/14 00:30,15.2,0.0,43.467,-4.793
214,2019/3/14 00:45,13.167,0.0,41.933,-4.464
214,2019/3/14 01:00,21.933,0.0,40.433,-4.832
214,2019/3/14 01:15,15.5,0.0,38.833,-4.732
214,2019/3/14 01:30,10.4,0.0,37.333,-4.702
214,2019/3/14 01:45,13.5,0.0,35.733,-4.262
214,2019/3/14 02:00,14.233,0.0,34.467,-4.58
214,2019/3/14 02:15,10.4,0.0,32.8,-4.594
214,2019/3/14 02:30,4.1,0.0,31.433,-4.283
214,2019/3/14 02:45,26.733,0.0,30.067,-0.792
214,2019/3/14 03:00,14.833,0.0,30.0,-0.511
214,2019/3/14 03:15,3.7,0.0,30.0,-0.51
214,2019/3/14 03:30,34.767,0.0,30.0,-0.503
214,2019/3/14 03:45,0.0,0.0,30.0,-0.502
214,2019/3/14 04:00,15.4,0.0,29.5,-0.509
214,2019/3/14 04:15,14.8,0.0,29.0,-0.512
214,2019/3/14 04:30,927.667,0.0,29.0,-0.511
214,2019/3/14 04:45,725.167,0.0,29.0,-0.51
214,2019/3/14 05:00,732.3,0.0,29.0,-0.511
214,2019/3/14 05:15,627.667,0.0,28.5,-0.51
214,2019/3/14 05:30,34.767,0.0,28.0,-0.511
214,2019/3/14 05:45,19.667,0.0,28.0,-0.51
214,2019/3/14 06:00,10.433,0.0,28.0,-0.511
214,2019/3/14 06:15,12.7,0.0,28.0,-0.512
214,2019/3/14 06:30,18.967,0.067,27.4,-0.496
214,2019/3/14 06:45,15.033,16.467,27.0,-0.217
214,2019/3/14 07:00,22.433,183.6,27.6,2.96
214,2019/3/14 07:15,3.7,436.667,29.367,7.65
214,2019/3/14 07:30,21.433,719.333,32.667,12.856
214,2019/3/14 07:45,0.0,1079.467,37.267,16.28
214,2019/3/14 08:00,21.167,1395.967,43.2,20.823
214,2019/3/14 08:15,9.267,1677.667,50.667,26.081
214,2019/3/14 08:30,0.0,1885.6,59.7,29.119
214,2019/3/14 08:45,7.633,1903.233,69.2,29.2
214,2019/3/14 09:00,33.1,1902.133,78.0,22.087
214,2019/3/14 09:15,41.333,1899.167,83.9,16.44
214,2019/3/14 09:30,145.967,1902.233,88.967,14.724
214,2019/3/14 09:45,157.267,1907.2,93.9,15.192
214,2019/3/14 10:00,144.033,1544.067,98.333,8.749
214,2019/3/14 10:15,154.067,1167.033,100.0,0.675
214,2019/3/14 10:30,157.2,1089.467,100.0,0.0
214,2019/3/14 10:45,176.867,1124.9,100.0,0.456
214,2019/3/14 11:00,164.867,1081.833,100.0,0.0
214,2019/3/14 11:15,148.433,594.033,100.0,0.59
214,2019/3/14 11:30,20.433,228.633,100.0,0.0
214,2019/3/14 11:45,59.533,779.367,100.0,0.43
