timestamp,dcdc_grid_power
2019/5/16 19:46,-0.122
2019/5/16 20:01,-0.081333333
2019/5/16 20:16,-0.040666667
2019/5/16 20:31,0
2019/5/16 20:46,0
2019/5/16 21:01,0
2019/5/16 21:16,-0.081333333
2019/5/16 21:31,0
2019/5/16 21:46,0
2019/5/16 22:01,0
2019/5/16 22:16,0
2019/5/16 22:31,0
2019/5/16 22:46,0
2019/5/16 23:01,0
2019/5/16 23:16,0
2019/5/16 23:31,0
2019/5/16 23:46,0
2019/5/17 00:00,0
2019/5/17 00:15,0
2019/5/17 00:30,0
2019/5/17 00:45,0
2019/5/17 01:00,0
2019/5/17 01:15,0
2019/5/17 01:30,0
2019/5/17 01:45,0
2019/5/17 02:00,0
2019/5/17 02:15,0
2019/5/17 02:30,0
2019/5/17 02:45,0
2019/5/17 03:00,0
2019/5/17 03:15,0
2019/5/17 03:30,0
2019/5/17 03:45,0
2019/5/17 04:00,0
2019/5/17 04:15,0
2019/5/17 04:30,0
2019/5/17 04:45,0
2019/5/17 05:00,0
2019/5/17 05:15,0
2019/5/17 05:30,0
2019/5/17 05:45,-0.040666667
2019/5/17 06:00,0
2019/5/17 06:15,0
2019/5/17 06:30,-0.040666667
2019/5/17 06:45,0
2019/5/17 07:00,-0.122
2019/5/17 07:15,-0.122
2019/5/17 07:30,-0.203333333
2019/5/17 07:45,-0.203333333
2019/5/17 08:00,-0.406666667
2019/5/17 08:15,0.935333333
2019/5/17 08:30,2.603
2019/5/17 08:45,1.870666667
2019/5/17 09:00,1.382666667
2019/5/17 09:15,0.406666667
2019/5/17 09:31,0.040666667
2019/5/17 09:46,-0.040666667
2019/5/17 10:01,371.0933333
2019/5/17 10:16,69.98666667
2019/5/17 10:31,-0.162666667
2019/5/17 10:46,138.7126667
2019/5/17 11:01,466.0626667
2019/5/17 11:16,257.404
2019/5/17 11:31,-0.244333333
2019/5/17 11:46,443.276
2019/5/17 12:01,397.6213333
2019/5/17 12:16,652.9926667
2019/5/17 12:31,309.6506667
2019/5/17 12:46,-0.081333333
2019/5/17 13:01,-0.040666667
2019/5/17 13:16,-0.325333333
2019/5/17 13:31,-0.325333333
2019/5/17 13:46,-0.528666667
2019/5/17 14:01,405.64
2019/5/17 14:16,1.260666667
2019/5/17 14:31,-0.325333333
2019/5/17 14:46,-0.528666667
2019/5/17 15:01,-0.040666667
2019/5/17 15:16,-0.081333333
2019/5/17 15:31,-0.081333333
2019/5/17 15:46,0
2019/5/17 16:01,-0.447333333
2019/5/17 16:16,-0.894666667
2019/5/17 16:31,420.8963333
