timestamp,dcdc_grid_power
2019/5/28 01:00,-1.22
2019/5/28 02:00,-1.22
2019/5/28 03:00,-1.22
2019/5/28 04:00,-1.22
2019/5/28 05:00,-1.22
2019/5/28 06:00,-1.22
2019/5/28 07:00,-1.22
2019/5/28 08:00,-1.087833333
2019/5/28 09:00,-1.769
2019/5/28 10:00,-1.22
2019/5/28 11:00,-1.1285
2019/5/28 12:00,-0.7015
2019/5/28 13:00,-1.118333333
2019/5/28 14:00,-1.057333333
2019/5/28 15:00,0.843833333
2019/5/28 16:00,108.99925
2019/5/28 17:00,-2.002833333
2019/5/28 18:00,-1.22
2019/5/28 19:00,-1.22
2019/5/28 20:00,-1.22
2019/5/28 21:00,-1.22
2019/5/28 22:00,-1.22
2019/5/28 23:00,-1.22
2019/5/29 00:00,-1.22
2019/5/29 01:00,-1.22
2019/5/29 02:00,-1.22
2019/5/29 03:00,-1.22
2019/5/29 04:00,-1.22
2019/5/29 05:00,-1.22
2019/5/29 06:00,-1.179333333
2019/5/29 07:00,-1.22
2019/5/29 08:00,-1.209833333
2019/5/29 09:00,-0.569333333
2019/5/29 10:00,0
2019/5/29 11:00,0.264333333
2019/5/29 12:00,488.19925
2019/5/29 13:00,66.2115
2019/5/29 14:00,274.7485833
2019/5/29 15:00,621.3373333
2019/5/29 16:00,625.1605833
2019/5/29 17:00,629.7083333
2019/5/29 18:00,431.8245
2019/5/29 19:00,-2.4705
2019/5/29 20:00,-1.3115
2019/5/29 21:00,-1.179333333
2019/5/29 22:00,-0.935333333
2019/5/29 23:00,-0.894666667
2019/5/30 00:00,-0.599833333
2019/5/30 01:00,-0.498166667
2019/5/30 02:00,-0.447333333
2019/5/30 03:00,-0.366
2019/5/30 04:00,-0.467666667
2019/5/30 05:00,-0.264333333
2019/5/30 06:00,-0.203333333
2019/5/30 07:00,-0.264333333
2019/5/30 08:00,-0.233833333
2019/5/30 09:00,104.1170833
2019/5/30 10:00,-1.880833333
2019/5/30 11:00,110.32125
2019/5/30 12:00,111.3476667
2019/5/30 13:00,0.833666667
2019/5/30 14:00,0
2019/5/30 15:00,411.88525
2019/5/30 16:00,649.4446667
2019/5/30 17:00,662.5565
2019/5/30 18:00,591.2458333
2019/5/30 19:00,-2.511083333
2019/5/30 20:00,-2.490833333
2019/5/30 21:00,-1.22
2019/5/30 22:00,-1.22
2019/5/30 23:00,-1.209833333
2019/5/31 00:00,-1.169166667
2019/5/31 01:00,-1.1895
2019/5/31 02:00,-1.138666667
2019/5/31 03:00,-1.138666667
2019/5/31 04:00,-1.179333333
2019/5/31 05:00,-1.199666667
2019/5/31 06:00,-1.159
2019/5/31 07:00,-0.732
2019/5/31 08:00,-0.081166667
2019/5/31 09:00,-1.647
2019/5/31 10:00,110.70725
2019/5/31 11:00,-0.183
2019/5/31 12:00,146.5244167
2019/5/31 13:00,624.7940833
2019/5/31 14:00,552.093
